id,title,description,suburb,postcode,latitude,longitude,posting_date,price,extraction_date
7614788463,"Lift Electricians/Trade Assistant (W-908), Australian Capital Territory","2 days ago Be among the first 25 applicants Date Posted: 2025-06-24 Country: Australia Location: LOC7058: 6/9 Beaconsfield Street, Fyshwick,2609,ACT, Canberra Come and join OTIS today and be part of the Forbes 2023 World's Best Employers! At Otis, it’s our people that make us different. Join the Otis family, where collaboration, innovation, and empowerment help each individual and the company reach new heights. We are currently looking for Electricians and Trades Assitants to be based in Fyshwick, ACT. About You You will be the face of the Otis brand and responsible forinstalling lifts, escalators, and travellators in compliance with the relevant codes and Otis specifications and procedures. This position will require you to travel across regional NSW as needed on a project basis. In this role, you will report to the Operations Manager and work closely with other Installers, Electricians, Adjusters, Trade Assistants & Field Engineers, and Construction Coordinators. Key Responsibilities - Installation of New Equipment and Modernisation of lifts, escalators, and travellators and work to the highest safety and environmental standards while ensuringservicetargets are met. - Ensures work is performed per the relevant Codes, including SAA Lift Code AS1735 and AS3000 and relevant Award and/or Enterprise Bargaining Agreement. - Maintain company tools, equipment, and materials properly and safeguard such property. - Comply with the company's Environmental Health and Safety policies and procedures, including reporting any conditions that may impact the environment or any employee. - Maintain and work to the Quality System, performing work per the relevant lift industry codes and standards. - Attend customer handing over inspection/service inspections on installation and modernization projects. - Ensure timely completion of defects identified during service / handing over inspection in coordination with the Project Manager. - Identify process improvement opportunities and help facilitate continuous improvement to satisfy the customers of yourprocesses. What You Will Need To Be Successful - Have a Grade Electrical License with an Industry White Card. - Experience in Adjustment / Commissioning/ Fitting work would be beneficial. - Those with Asbestos and Silica awareness will be preferred. - Has experience in the elevator industry and proven ability to work safely as part of a team or independently. - Willing to travel in & out of the region and able to work unsupervised. - Enjoys communicating with various levels of stakeholders and working closely with others in the field. - Solutions-oriented, independent, and well-organized. - Has the ability to perform knowledge transfer on information and skills through training. - Able to plan and prioritize tasks and complete them on time Key Benefits - Robust compensation and benefits packages - Be part of the Forbes 2023 World's Best Employers. - Meaningful career opportunities for people to grow through excellent Learning programs. Apply today to join us and build what’s next! If you live in a city, chances are we will give you a lift or play a role in keeping you moving every day. Otis is the world’s leading elevator and escalator manufacturing, installation, and service company. We move 2 billion people every day and maintain approximately 2.2 million customer units worldwide, the industry's largest Service portfolio. You may recognize our products in some of the world’s most famous landmarks including the Eiffel Tower, Empire State Building,Burj Khalifa and the Petronas Twin Towers! We are 69,000 people strong, including engineers, digital technology experts, sales, and functional specialists, as well as factory and field technicians, all committed to meeting the diverse needs of our customers and passengers in more than 200 countriesand territories worldwide. We are proud to be a diverse, global team with a proven legacy of innovation that continues to be the bedrock of a fast-moving, high-performance company. When you join Otis, you become part of an innovative global industry leader with a resilient business model. You’ll belong to a diverse, trusted, and caring community where your contributions, and the skills and capabilities you’ll gain working alongside the best and brightest, keep us connected and on the cutting edge. We provide opportunities, training, and resources, that build leadership and capabilities in Sales, Field,Engineeringand Major Projects and our Employee Scholar Program is a notable point of pride, through which Otis sponsors colleagues to pursue degrees or certification programs. Today, our focus more than ever is on people. As a global, people-powered company, we put people – passengers, customers, and colleagues – at the center of everything we do. We are guided by our values that we call our Three Absolutes – prioritizing Safety, Ethics, Quality in all that we do. If you would like to learn more about environmental, social and governance (ESG) at Otis click here.Become a part of the Otis team and help us #Buildwhatsnext! Otis is An Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age, or any other protected class according to applicable law. To request an accommodation in completing an employment application due to a special need or a disability, please contact us at . Privacy Policy and Terms: Click on this link to read the Policy and TermsSeniority level- Seniority levelEntry level Employment type - Employment typeFull-time Job function - Job functionManagement and Manufacturing - IndustriesConsumer Services Referrals increase your chances of interviewing at Otis Elevator Co. by 2x Get notified about new Electricianjobs in Majura, AustralianCapital Territory, Australia. Greenway, Australian Capital Territory, Australia 3 days ago Lyons, Australian Capital Territory, Australia 6 months ago Canberra, Australian Capital Territory, Australia 1 month ago Canberra, Australian Capital Territory, Australia 2 months ago Greenway, Australian Capital Territory, Australia 6 days ago Australian Capital Territory, Australia $95,000 - $145,000 4 days ago Canberra, Australian Capital Territory, Australia 1 month ago Asset Engineering Technician - Plant & Equipment Tallawong, New South Wales, Australia 6 days ago Canberra, Australian Capital Territory, Australia 1 month ago Jerrabomberra, Australian Capital Territory, Australia 2 weeks ago Belconnen, Australian Capital Territory, Australia 1 month ago Australian Capital Territory, Australia 2 weeks ago Canberra, Australian Capital Territory, Australia 1 week ago We’re unlocking community knowledge in a new way. Experts add insights directly into each article, started with the help of AI. #J-18808-Ljbffr",Australian Capital Territory,,-35.4884,149.003,less than a week ago,,2025-07-04
7614582197,"(CF-347) | HV Electrician, Kalgoorlie - Boulder","About us From humble beginnings in 2011, Evolution Mining is now a leading gold producer, operating six mines acrossAustraliaand Canada. Enacting our vision to be inspired people creating a premier global gold company, we are indeed a bold team with a bright future. Our operational diversity offers our employees access to many experiences and career opportunities within the one company. So, whether you choose to work at one of our underground or open pit operations, explore for our future as part of our Discovery team, or join our Group Office, we know you’ll have a bright future with us.About Mungari At Mungari, now with a mine life through to 2038, our people have a longer future with opportunities to grow. With underground and open pit mining, and the expansion of the processing plant completed, the operational diversity and unique work experience opportunity at Mungari is great for building and uplifting careers. Located in theWestern AustraliaGoldfields, at Mungari you can choose what suits your priorities. Work an attractive fly-in/fly out (FIFO) roster or live local and enjoy our close-knit communities and local lifestyles. Your Benefits At Evolution, we support, develop and reward everyone who chooses to be a part of our bright future. Your benefits include relocation assistance, salary packaging (i.e. novated car leasing, remote area housing), life insurance and income protection, quarterly performance bonuses, employee share scheme, short- and long-termincentives, referral bonuses, recognition program, study assistance, discounted health insurance and local employee benefits. About the role With exciting growth happening across our operations, we are now recruiting for a HV Electrician to join our highly experienced team. Our Electricians safely perform scheduled and breakdown maintenance across varied systems and machines to ensure the reliability and availability of our assets. They also conduct electrical installation work underground and in our surface infrastructure. It’s a varied role with exposure to power systems from 24V up to11kV, communications, instrumentation, and remote-control equipment, ensuring no two days are the same. This permanent position will be offered on 7:7 (12-hour) days/nights roster, open to those that are either based residentially or want to FIFO fromPerth. About you You will have previous underground experience or be open to transferring your skills to an underground environment and display the following attributes; - Strong commitment to safety as a way of work - Working knowledge of personal risk assessment (e.g. Take5 process) - You hold a current WA Electricians licence (or abilityto gain) - Have proven experience working in a fast paced industrial or mining environment (desired) - High Voltage Switching competency would be highly regarded At Evolution, as our name suggests, change and transformation is in our DNA. We want the Evolution experience to be your career highlight. We are an equal opportunity employer committed to creating a more inclusive and diverse workforce that represents the communities in which we operate. Candidates from all backgrounds are encouraged to apply. We are focused on keeping our people safe and healthy and creating sustainable value in anenvironmentally and socially responsible way. Join our bold team to start your next exciting chapter. To find out more about us and Mungari, click here We thank you for taking the time to submit your application. #J-18808-Ljbffr",Kalgoorlie - Boulder,,-30.7464,121.473,less than a week ago,,2025-07-04
7615027069,"(L-921) Lift Service Technician - Electrician Or Lift …, New South Wales","LiftServiceTechnician - Electrician or Lift Mechanic | NSWIf you're a lift mechanic or qualified electrician with mechanical aptitude, call now and start the conversation! 19th June, 2025Lift Your Career. Literally. Ready to move beyond the same-old site work? Join Lift Shop, Australia's leader in high-end residential lifts, and take your career to the next level. Since 2003, we have been setting industry benchmarks acrossSydney,Melbourne, Brisbane, Perth, and Los Angeles. With over 150 full-time staff and a strong pipeline of work, we provide job security, career development, anda dynamic, supportive environment. To learn more about us, check us out at or our USA site, Opportunity: Service, maintain and upgrade lift systemsDiagnose and repair electrical/mechanical issuesRead and interpret schematicsProvide clear, professional service to clients19th June, 2025Lift Your Career. Literally. Ready to move beyond the same-old site work? Join Lift Shop, Australia's leader in high-end residential lifts, and take your career to the next level. Since 2003, we have been setting industry benchmarks across Sydney, Melbourne, Brisbane, Perth, and Los Angeles. With over 150full-time staff and a strong pipeline of work, we provide job security, career development, and a dynamic, supportive environment. To learn more about us, check us out at or our USA site, Opportunity: Service, maintain and upgrade lift systemsDiagnose and repair electrical/mechanical issuesReadand interpret schematicsProvide clear, professional service to clients The Perks: Career development with full training on premium lift systemsUncapped earning potentialwith lucrative incentive schemesJob securitywith a strong pipeline of premium residential projects10 additional days offover the yearSupportive, tech-driven team cultureWe provide all tools, company vehicle, phone & iPad, PPE, and shirts!What You'll Need: Driver's license (essential)White cardElectrical or a relevant qualification on the toolsStrong mechanical aptitude and problem-solving skillsExperience in installationand/or maintenance of lifts is welcome, but not essentialExcellent customer communicationAttention to detail, good attitude, and time managementRecently completed apprenticeship candidates are encouraged to apply. You've got the technical skills, now build a future in a fast-growing industry.Takeyour career to the next level, and apply now!Apply For Job #J-18808-Ljbffr",New South Wales,,-31.876,147.287,less than a week ago,,2025-07-04
7614936742,"Experienced Underground Electrician New T451, New South Wales","Advancing careers. Advancing everyday life. Glencore is committed to providing an environment that adheres to the Respect at Work Legislation. The Opportunity Ulan Underground has an exciting opportunity for an experienced Electrician to join our Maintenance Team. Reporting to the Shift Supervisor,you will be responsible for undertaking a wide range of maintenance activities and driving performance through efficient maintenance processes. As an Electrical Trade Mineworker at Ulan Underground Mine, you will demonstrate technical proficiency through effective maintenance and fault-finding work on electrical systems. You will have exceptional teamwork skills, complimented by a positive attitude and a safety-focus at work. About Ulan Underground Ulan Underground is an established, efficient, and high production underground longwall coal mining operation in the western coalfields of NSW.With state-of-the-art mining equipment, the latest technologies, and best in class safety practices, we are leading exporters in thermal coal. You will be part of a dynamic high performing team using the most advanced technology available to achieve the highest possible operating standards efficiently and safely. Responsibilities of the role include: Safely and effectively operate/maintain electrical systems relevant to underground mining operations Maintain equipment in line with OEM, industry and site standards Manage risks associated with maintenance activities Carry out planned maintenance activities and compliance monitoring Attend to breakdowns and apply suitable fault-finding strategies Identify, manage and communicate risks effectively Work with maintenance and production teams to achieve safety and performance outcomes The ideal candidate has the following skills and experiences: Electrical Trade Qualification Experience in underground coal mining or working with heavy machinery Sound understanding of risk management processes and safe work procedures Ability to work both in a team and autonomously as required Self-motivated with a strong safety focus Make the move toMudgeeand benefit from: Regional Allowance of up to $9,000 (role specific) Remote area housing assistance Education Assistance State of the art Sporting Complex Lively community, with markets, music and festivals About Mudgee Mudgee is known for its friendly and relaxed lifestyle, idyllic scenery and abundance of wineries and cafes. Boasting great schools, sporting facilities, shops and modern health services, the region is well equipped with the necessities for everyday family life. For further information please contact: Jamie Firth, Recruitment Specialist- 0459 680 847 Glencore provides unrivalled career and development prospects, great communities and the opportunity to work with leaders in your field. #J-18808-Ljbffr",New South Wales,,-31.876,147.287,less than a week ago,,2025-07-04
7614695922,"Electrician - (X-624), Margaret River","Be part of an epic team, working on the most exclusive projects in the Margaret River region, with a reputable local contractor who values the crew. Shout out to all South West Electricians! Come work with us. Are you sick of FIFO or just wanting a change? We are looking for 2 friendly, reliable,loyal Electricians to join our fantastic team. The successful applicants will enjoy working on a range of infrastructure projects including: - Large and small renewable installations - Commercial construction - Wine processing plants, control systems, instrumentation, fault finding - Commercial maintenance - VSD, irrigation systems and pumps - Residential builds We have three major contracts starting soon: - The Margaret River Hotel refurbishment - commercial - Wallcliffe House Forward Works - Underground services - Core business: maintenance, repair, and upgrade to local wineries and industrial sites Reporting to Project Managers and Supervisors, you will be deployed across these projects based on your skills, team needs, and scheduling. You will have a high attention to detail and produce quality workmanship in accordance with Australian Standards. We seek a friendly, professional individual with excellent communication skills, organized, systematic, and detail-oriented. Experience required: - Proven ability to produce quality work in commercial, industrial, or domestic environments - Renewable energy sector experience (beneficial, not essential) - Experience working forsmall to medium businesses (beneficial, not essential) Licenses and skills required: - WA Energy Safety A Grade Electrical Workers License A bit about us… Fusion Electrical WA is a family-owned and operated electrical contracting company established in 2010. Our vision is to see our communitythrive sustainably, ethically, and efficiently. We support our clients in investing, upgrading, and transitioning to safe, reliable electrical solutions that enable future growth across all areas of their sites. With over 30 years of experience, we have built strong relationships within the localindustries of the Margaret River Region. Fusion is recognized for our expertise, product knowledge, and quality workmanship. We highly value our team, our region, and our community, which influences all our decisions. If you're interested in this fantastic opportunity, please email your resume towith a brief statement explaining why you'd like to work with us. Unlock job insights Salary match, number of applicants, skills match Your application will include the following questions: - Which of the following statements best describes your right to work inAustralia? - How many years of experience do you have as an electrician? - Do you have a current Australian driver's licence? - Do you hold a Construction Induction Safety certificate (White Card)? - Do you hold a current electrical licence? To help us investigate further, please include any relevant details if you believe this job ad is fraudulent, misleading, or discriminatory. #J-18808-Ljbffr",Margaret River,,-33.9532,115.077,less than a week ago,,2025-07-04
,,,,,,,,,2025-07-04
7614401954,"CB280 - Position: Electrician - Full-Time, Brisbane","If you're looking for an edge through your job seeking journey, Josh is the man to talk to. He provides real guidance and world-class interview strategies that will almost always land you your dream job. The Company Our client is a tier one player within the finance industry. They are well knownnationally, with their private funder connections, facilitating multi-billion dollar projects and are known right acrossAustraliafor their mentality of everyone getting a win-win situation! This Position Due to ongoing success and growth within the business, our client is looking for a mature-minded and experienced Mobile Lender / BDM to join the team working from a newly built, modern office located only 5 minutes from the Brisbane CBD. This position allows you the flexibility of working hours, Mon-Fri and will see you working with a team of vibrant, like-minded employees. The PersonWe are looking for a dynamic and energetic individual who has previous experience generating their own leads within the finance world. Somebody who is ready to join a team of successful individuals and is ready for a new opportunity with the potential of career progression! 1. Experience with writing loans 2. Ideally generating over 50% of own leads 3. Committed to go the extra mile 4. Driven and can work easily in a fast-paced environment If you fill the above criteria, click apply or email Ben at Otherwise, visit us at to view other roles that could be of interest. #J-18808-Ljbffr",Brisbane,,-27.469,153.023,less than a week ago,,2025-07-04
7614942009,"[THN028] Electrician, New South Wales","Company Description Strategically located in the heart of the IT corridor- Novotel Bengaluru Outer Ring Road brings to you different categories of beautiful rooms that are sleek and contemporary designed, full of modern day amenities suitable for your stay. In proximity to numerous IT parks and corporate hubs notably- Ecospace Business Park, Prestige Techpark, Cessna Business Park, Salarpuria Techparks- Novotel Bengaluru Outer Ring Road offers the perfect residence to travelers across the globe. Nearby to corporate offices- JP Morgan, Accenture, Honeywell, Deloitte and many more along Sarjapur Road and Marathahalli, Novotel Bengaluru Outer Ring Road brings to you seamless benefits of hosting events and conferences in well-equipped meeting spaces. Bengaluru, besides the Silicon Valley of the country, is close to some of the most significant historical and leisure destinations in SouthIndia- Mysore, Coorg, Goa, Munnar, Ooty, Pondicherry to name a few among the long list of leisure destinations. What is in it for you: Employee benefit card offering discounted rates in Accor worldwide for you and your familyLearning programs through our Academies designed to sharpen your skillsAbility to make a difference through our Corporate Social Responsibility activities, like Planet 21Career development opportunities with national and international promotion opportunities.Why work for Accor? We are far more than a worldwide leader. We welcome you as you are and you can find a job andbrand that matches your personality. We support you to grow and learn every day, making sure that work brings purpose to your life, so that during your journey with us, you can continue to explore Accor's limitless possibilities. By joining Accor, every chapter of your story is yours to write andtogether we can imagine tomorrow's hospitality. Discover the life that awaits you at Accor, visit what you love, care for the world, dare to challenge the status quo!#BELIMITLESS Job Description Job Purpose To assist theEngineeringsupervisor in maintenance and careof all Electrical equipment and to maintain quality of work in order to meet the prescribed standards. Reporting Lines Primary Responsibilities: People Management Establish and maintain seamless co-ordination & co-operation with all departments of Novotel to ensure maximum cooperation, productivity, morale and guestservice.Provide effective support to the team to enable them to deliver effective and efficient services.Respond to queries by resolving issues in a timely and efficient manner.Motivate and develop the team to ensure smooth functioning of the department.Financial Management Ensure to maintain records of all materials & equipments.Identify optimal, cost effective use of the resources.Operational Management Ensure to possess a thorough knowledge of electrical system of the property, the circuits, present loads and possible limits of new loads and adhere to the set standards.Perform work required for the repair, maintenance, and installation of electrical systems for the property.Locate and determine electrical malfunctions using test equipment.Test electrical equipment, such as, motors, heaters, and controls for safety and efficiency, using standard test equipment and by observing functions.Install fixtures and other electrical equipment.Inspect circuits for specified shielding and grounding.Ensure to possess the knowledge of the fire alarm systems and adhere to the same.Hygiene / Personal safety / Environment: Ensures that the workplace and storage areas remain clean and tidyRespects the instructions and safety guidelines for the equipment (s)he usesApplies the hotel's security regulations (in case of fire etc)Respects the hotel's commitments to the ""Environment Charter"" (saving energy, recycling, sorting waste etc).Key Interactions Internally Catering SalesEngineeringFinanceF&BHousekeepingITKitchenPurchasingFront OfficeSales & MarketingTalent & CultureExternally GuestsVisitorsSuppliersVendorsContractorsProfile Knowledge and Experience Graduate/ Diploma holder in ElectricalsTrade Certificate with a minimum of 2 years of experience in a similar capacity or a an Engineering graduateGood reading and oral proficiency in English languageCompetencies Strong leadership, interpersonal and training skillsGood communication and customer contact skillsResults and service oriented with an eye for detailsAbility to multi-task, work well in stressful & high-pressure situationsA team player & builderA motivator & self-starterWell-presented and professionally groomed at all timesOccupational Health & Safety Employee Responsibility All employees to safeguard their health and safety, and the health and safety of others, in the workplace. This job description is not intended to be an exhaustive list of all responsibilities skill, effort or working condition associates with the position. It is only indicative and intended to provide a description of the principle elements essential for the performance of the job. All job descriptions are subject to change. Qualifications Graduate/ Diploma holder in ElectricalsTrade Certificate with a minimum of 2 years of experience in a similar capacity or a an Engineering graduateGood reading and oral proficiency in English language Additional Information #J-18808-Ljbffr",New South Wales,,-31.876,147.287,less than a week ago,,2025-07-04
7614829251,"Service Electrician (LF32), City of Greater Geraldton","Highly respected electrical contractor is looking for a journeyman electrician to join it's talented team. Qualified candidates must be in the union. All areas of electricalservice- maintenance & construction, energy lines, transformers, switches, transmission & distribution systems. Knowledge of industry safety codes & practices. Familiar with underground systems & processes. Troubleshooting skills. Ability to work well in a team environment. To apply, send a resume to: J-18808-Ljbffr",City of Greater Geraldton,,-28.4397,115.757,less than a week ago,,2025-07-04
7614733374,"Electricians - Mining Equipment - (XV-415), Kurri Kurri","Alfabs Mining is excited to announce the opening of a brand-new, purpose-built workshop for major mining equipment projects at our Kurri Kurri, NSW location! We are looking for experienced electricians, to join our team. With a pipeline of projects to keep you busy, we are seeking experienced individuals to help boost our new workshop. The electrical workshop will focus on Overhaul, Maintenance and Repair of underground mining equipment including shuttle cars, miners, multi bolters, diesel equipment and their componentry. We are seeking individuals that are committed to ensuring that all workis completed safely, efficiently, and in compliance with relevant regulations, standards and licensing requirements. The duties and responsibilities associated with this role will include, but are not limited to: • Completion of breakdown repairs, preventative maintenance activities • Diagnose and troubleshoot electrical faults. • Take direction from Electrical Manager, and respond to requests from mechanical workshop teams as required, including breakdowns, machine change overs, machine fault finding • Conduct machine inspections/preventative maintenance activities and reports back any faults identified • Perform quality inspections of machinery and document as per legislative and operational requirements • Ensures that the work health and safety requirements of this function are maintained in accordance with statutory legislation and company policies and procedures.To be considered for this opportunity, candidates must possess: • Electrical license • Relevant Trade Qualification • Demonstrate physical fitness for manual tasks • Strong communication skills, both oral and written • Additionally, candidates should be capable of working independently to meet targets while following established procedures. Please note successful candidates are required to complete a pre-employment medical assessment. Apply now to be part of a company that values safety, quality work and its people. #J-18808-Ljbffr",Kurri Kurri,,-32.8175,151.483,less than a week ago,,2025-07-04
7614708090,"Electrician [TKH672], Western Australia","At SIMPEC, culture is a big deal! Forged on community spirit and mateship.We operate in a candid environment where we value real collaboration and connection with people as people, and not as commodities. We are genuinely committed to live our values and walk the talk. We are currently lookingfor experienced Electricians to join our team! This is an outstanding opportunity to develop your career with a dynamic and growing company, who boast a great and different culture "" Be Like No Other"". About the Role SIMPEC is proud to deliver comprehensiveStructural, Mechanical, Piping, Electrical and Instrumentation support services for the development of the Midstream Demonstration Plant Project. This project is a joint venture between Pilbara Minerals and Calix Limited (Calix) and aims to construct and operate a demonstration-scale plant featuring the world's first industrial-scaleelectric spodumene calciner – decarbonising one of the most carbon-intensive processes in the battery materials supply chain. Roster: 2 weeks on 1 week offLength of Project: 6 months with the opportunity to transfer to other projectsLocation: Pilbara Region WAPoint of Hire: PerthEssential Qualifications Previous Construction / Mining ExperienceMust be able to pass full pre-employment medical and drug & alcohol screenAustralian Trade QualificationWA Electrical LicenceLow Voltage Rescue & CPR Certificate (Within 1 Year)High Risk Work License WPWorking at Heights (Within 2 Years)ConstructionCardValid Driver's LicenceDesirable First AidIf this sounds like you then apply now, we would love to hear from you! At SIMPEC we recognise that we are strengthened by diversity and pride ourselves on leading positively as an Equal Opportunity Employer. We are committed to continuing to build upon the inclusivity in our workplace and ensuring that collectively, we as a team, are a diverse representation of the communities in which we operate. We recognise that diversity includes gender, age, race, disability status, sexual orientation, neurodiversity, religion, Veterans and defenceserviceand many other aspects of your identity and experience and strongly encourage all to apply. #J-18808-Ljbffr",Western Australia,,-25.2303,121.019,less than a week ago,,2025-07-04
7615026226,"[GW984] Auto Electrician, Cloncurry","Thank you for considering a career with us.As a global resources company that mines, explores anddevelops base metal projects globally MMG offers a widevariety of career pathways.View our current vacancies that will assist you in planningthe next step in your career.Job no: 502630Work type: Permanent Full TimeLocation: Dugald River MineWe are MMG and we mine for progress.At MMG, our vision is to create a leading international mining company for a low carbon future.We mine for progress to create wealth for our people, host communities and shareholders with an ambition to grow and diversify ourresource, production and value.Our aim is to create a workplace that encourages diversity, inclusion and supports our people to grow. We are guided by our values; think safety first, respect each other, work together, do what we say, and we want to be better. We recognise the unique value your contribution makes to the progress of our company and the communities in which we operate.Dugald River mine is one of the world's top 10 Zinc mine operations, which has been producing zinc concentrate for customers around the world since 2017.The mine is committed to a low-carbon future. In April 2023 the Dugald River Solar Farm began operations, supplying a third of the mine's power, and reducing emissions by 33% and this is just the start of its renewable energy transition.Dugald River employs around 750 employees and contractors on a mix of fly-in, fly-out and local residential basis.Thisrole will be based on an 8/7/7/6 roster, drive in drive out (DIDO) from Cloncurry or Mt Isa or fly in fly out (FIFO) from Townsville orBrisbane.Qualifications, skills & ExperienceA/C licenceUnderground mining equipment maintenance experience is preferredA currentC Class LicenceIt would also be beneficial if you have:Responsibilities includeTo be successful in this role, you will possess a strong work ethic and good safety leadership.Experience in Planned and breakdown maintenance on HME operating in and underground mining environment.Ability to be flexible within the role and adapt to a changing environmentSound knowledge of SAPWhat we offerRemuneration for this role includes a competitive salary package, annual bonus and generous local allowances for employees living in the local community of Cloncurry and Mt Isa.On-site accommodation at Dugald River is provided in fully air-conditioned en-suite rooms and includes mealserviceand room cleaning. The village features, communal media facilities including 4G coverage, onsite Medical Centre, sporting facilities, swimming pool and gym facilities.MMG also provides the following generous benefits for employees living in the local community of Cloncurry & Mt. IsaGym/PCYC membershipAccess to MMG Charter flights to Brisbane and Townsville for family/leisure purposesFinancial support for families where children attend boarding schoolRetention payment for long term Cloncurry residentsMMG is committed to supporting our local communities of Cloncurry Shire and Mount Isa City Council Local Government Areas. MMG encourages local residents to apply for opportunities at Dugald River. We also support successful candidates to relocate to the region and provide a generous relocation package.We are an equal opportunity employer whovalues and respects diversity. If you share our values and feel that you could make a meaningful difference in this role, please apply online. To know more about MMG please visit our webpage Advertised: 27 May 2025 E. Australia Standard TimeApplications close: 24 Jun 2025 E. Australia Standard TimeAs a global resources company that mines, explores anddevelops base metal projects globally MMG offers a widevariety of career pathways.We will email you newjobsthat match this search.",Cloncurry,,-20.7052,140.506,less than a week ago,,2025-07-04
7614541659,"(PKZ729) Auto Electrician - Modularisation, Western Australia","About UsHitachi Construction Machinery (Australia) Pty Ltd is a leading manufacturer of construction and mining equipment. At the heart of our machines, our talented and dedicated employees are committed to providing industry-leading after salesserviceand reliable solutions. The OpportunityWith strong growth in our WA region, ourPerthbranch has an exciting opportunity for an Auto Electrician to join the Modularisation team carrying out rebuilds/refurbishment work across the Hitachi Mining Excavator range. To be successful in this role, you will need:Australian Accredited Auto Electrical Qualification and a current driver's license, Appropriate Trade Qualification, ( Air conditioning license is highly regarded )Demonstrated experience with mobile plant equipment and heavy machineryPrevious field service exposure would be beneficialAbility to attend site on an adhoc basis to assist with module installsAbility to build harnesses from drawingsDemonstrated experience and solid understanding of mining equipment maintenanceUnderstand the importance of Workplace Health & Safety and be proactive in reducing hazardsBe able to promote mobile Hitachi equipment while identifying service workHave excellent diagnostic, problem solving and technical skillsAbility to work in a team and autonomously BenefitsA competitive rate + super + overtime (where required) & the potential to earn bi-annual bonuses!A permanent long term career in a growing businessDiscounted health insurance premiums & access to the Employee Assistance Program (EAP)Supportive management who value your input in finding new and improved ways to achieving successContinuous training and upskilling with access to the latest technologiesBe a part of a leading OEM which genuinely values and ensures you are happy and safe at work!Here at Hitachi, we believe that success comes from the partnership of our market-leading products and the quality of our people. We are an equal opportunity employer, do not discriminate and wholeheartedly value diversity at our company.",Western Australia,,-25.2303,121.019,less than a week ago,,2025-07-04
,,,,,,,,,2025-07-04
